phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8935701,in-call,59,31.4438334837,34.4129665947
050-5194653,in-call,3203,31.4553550454,34.4341225876
050-9374140,in-call,23,31.4720674366,34.4455291764
050-5714470,in-call,55,31.4569643465,34.4124131229
050-4157966,out-call,856,31.4406515054,34.4182394257
050-8031845,out-call,974,31.4620429405,34.4313893134
050-3179043,in-call,1595,31.4539333189,34.4148310604
050-2141234,in-call,14,31.462410228,34.431840007
050-5347908,out-call,1414,31.5123446819,34.4765196085
050-6338538,out-call,721,31.4561125114,34.4191593694
