phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6500468,in-call,48,31.4795574995,34.4389983994
050-7559350,out-call,2874,31.3896478709,34.3518776287
050-1044744,in-call,106,31.4506183831,34.4207788623
050-1611345,out-call,77,31.4545040705,34.4231499824
050-5069255,out-call,2036,31.4074307167,34.3685163725
050-5273007,out-call,2362,31.4858810031,34.4471384127
050-1327484,in-call,21,31.4525428316,34.4170058167
050-6879776,in-call,91,31.4576590182,34.4136145182
050-7207029,out-call,35,31.4160932522,34.3717272746
050-1571209,in-call,120,31.4488706999,34.4141870567
050-4546010,in-call,2223,31.4580168737,34.4204257003
050-6068143,in-call,105,31.4861506843,34.4519970006
050-9550907,out-call,2090,31.4471614016,34.3888992456
050-8615687,in-call,62,31.4526051462,34.4144973507
050-7496230,out-call,25,31.451916192,34.4285327912
