phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8681494,in-call,98,31.4587508674,34.4267716659
050-4087663,out-call,3599,31.4608583819,34.4287748949
050-9683727,out-call,2605,31.4119752429,34.3716229699
050-3771690,in-call,3499,31.4407123865,34.4109068075
050-9507030,out-call,1716,31.4644321301,34.4249175036
050-4687182,in-call,105,31.3949325564,34.3390069581
050-5140355,in-call,119,31.4458108469,34.3896470333
050-3295339,out-call,26,31.468568149,34.4304771016
050-4353152,out-call,48,31.4652189441,34.4286367757
050-9522304,in-call,21,31.3978811112,34.3503819519
050-1689386,out-call,368,31.4569438727,34.401619848
050-3146324,out-call,582,31.4762925311,34.4407190471
050-5744694,in-call,3539,31.4592709204,34.4204994164
