phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1928367,in-call,33,31.4676830717,34.4319482098
050-5919868,in-call,3457,31.4064768493,34.378423641
050-2648579,in-call,17,31.4751046992,34.4405492842
050-6775955,out-call,2108,31.4635882958,34.4290659953
050-3608210,in-call,1791,31.4644184281,34.4519590786
050-4261334,out-call,2734,31.4592431,34.4133596087
050-8403013,in-call,105,31.4103042514,34.3743617148
050-1171236,out-call,1207,31.465567946,34.4281347557
050-7653497,in-call,31,31.4340575361,34.3864494613
050-8846056,out-call,2594,31.46539232,34.4406436849
