phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8351295,out-call,106,31.4448948713,34.4157092022
050-9464574,out-call,78,31.4701952503,34.4438182716
050-8143956,out-call,3308,31.4469500703,34.4173299756
050-4890596,in-call,80,31.4822545891,34.4475991821
050-9074655,in-call,111,31.4676984334,34.4198188614
050-7926486,in-call,2005,31.4502677456,34.4195988324
050-4334520,in-call,1874,31.3920961256,34.3435620885
050-6338080,in-call,265,31.4686375645,34.4374654963
050-4735538,out-call,2508,31.4635448466,34.4309029856
050-3536840,in-call,50,31.4602523022,34.4240151158
