phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2370445,out-call,86,31.4433985212,34.4150353373
050-5802190,out-call,2316,31.448632613,34.4125416375
050-7275037,in-call,94,31.4750361642,34.4347452613
050-4593483,out-call,41,31.4173677607,34.3635157979
050-1924327,out-call,249,31.4482010571,34.4367906865
050-6784608,in-call,66,31.4143059262,34.3742208162
050-8832055,in-call,66,31.4674263472,34.4341393241
050-6367023,in-call,2543,31.4387063289,34.3875490282
050-7455744,in-call,1203,31.4657461409,34.4291721565
050-3513195,out-call,45,31.3954186946,34.3513540222
050-4195603,in-call,48,31.4564802666,34.4230972888
050-7569565,in-call,1339,31.4378269863,34.4206811287
050-7301454,in-call,107,31.4658618419,34.4501234781
050-2481249,out-call,680,31.4579629122,34.4027048723
