phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3195444,out-call,2836,31.4533939085,34.4155028587
050-7744122,out-call,83,31.4352480621,34.3871682945
050-1699853,in-call,3097,31.3730199085,34.3300007372
050-8940412,in-call,49,31.4700939862,34.4291516687
050-9760625,out-call,71,31.3920320863,34.3387423562
050-3217477,out-call,104,31.4668648953,34.4174570378
050-1088819,in-call,1922,31.4415296855,34.4142632262
050-7054176,out-call,2782,31.4084798647,34.3755120469
050-4434366,in-call,110,31.4097381332,34.3690743092
050-9958924,out-call,69,31.4102605211,34.3792054223
050-7313190,in-call,1574,31.4696268901,34.4455009831
050-6316892,out-call,2805,31.403288522,34.3680427228
050-7425821,in-call,77,31.4500891758,34.4237781924
050-2837384,in-call,106,31.41435908,34.3682597162
