phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6095861,out-call,667,31.4480706292,34.402028128
050-2545380,in-call,32,31.4089045833,34.3570312404
050-4199573,in-call,2415,31.4106879938,34.3609677872
050-2995985,out-call,94,31.4514453531,34.417291104
050-4168630,in-call,3115,31.4517481932,34.4104507517
050-2881549,out-call,46,31.3795376365,34.3478001011
050-9676404,out-call,101,31.471352816,34.4219191035
050-5228996,out-call,15,31.4533553732,34.4123746236
050-3130792,in-call,12,31.3930715112,34.36586664
050-7764673,out-call,62,31.4589576352,34.4296106335
050-2537817,in-call,661,31.4445730782,34.3774473281
050-8715915,out-call,608,31.4592709204,34.4204994164
050-7418820,out-call,212,31.3952657373,34.3625244392
050-6478655,in-call,1883,31.4631025246,34.4278868037
050-9662330,out-call,111,31.4104881168,34.357352994
