phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1638144,out-call,3144,31.4483928668,34.4217106729
050-3386269,in-call,32,31.4527470083,34.42014907
050-7503781,out-call,2800,31.505823042,34.4552260352
050-5507786,out-call,2284,31.4089217701,34.3701608203
050-9634065,in-call,717,31.4687076199,34.4332575809
050-6262248,in-call,2867,31.4550496097,34.4071604102
050-7042642,out-call,20,31.4495077221,34.414873019
050-9692109,out-call,642,31.4530690943,34.4269229997
050-1372558,in-call,57,31.4419857133,34.3907062453
050-1686927,out-call,117,31.4642439894,34.4438144158
050-8954340,out-call,2273,31.4483732274,34.4157198119
050-2907975,in-call,1001,31.4591168909,34.4377022671
050-6078976,in-call,75,31.4587385515,34.4221772351
