phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3066791,in-call,92,31.4084499137,34.3663679082
050-2203071,out-call,103,31.4614807191,34.4398085802
050-3910491,out-call,75,31.4449639121,34.4152602251
050-6223938,out-call,31,31.4727849042,34.4322492746
050-9213232,in-call,712,31.4517481932,34.4104507517
050-2217848,out-call,23,31.4565895909,34.4171446744
050-5935021,in-call,24,31.4695683261,34.4401739393
050-3964294,in-call,54,31.393553106,34.3443836972
050-6735948,out-call,1229,31.4109317005,34.3661170349
050-8202293,in-call,1846,31.4426818005,34.4135096222
050-6916820,out-call,78,31.4865004475,34.4694174275
050-3262847,out-call,964,31.4455112556,34.4105124788
050-9186245,out-call,99,31.5005126767,34.4661201416
050-1643749,out-call,1726,31.4694094289,34.4159234357
