phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9688708,out-call,741,31.414212199,34.3677033718
050-3365244,in-call,108,31.4410681672,34.4212649434
050-8598614,in-call,30,31.4412515447,34.4139064769
050-8612328,out-call,2010,31.4623553753,34.4388656859
050-9033080,in-call,46,31.4496818327,34.4131295354
050-5509589,out-call,1000,31.488014762,34.4562596038
050-5264893,out-call,26,31.4928730377,34.4573351504
050-9995515,out-call,1867,31.472353442,34.4268758446
050-1422927,in-call,50,31.4636660741,34.3940437753
050-7451285,out-call,1151,31.4435155705,34.3881350064
050-1673656,out-call,72,31.4732435139,34.4294301072
050-1005834,out-call,554,31.4745083922,34.4320146954
050-9821644,in-call,2996,31.4491291559,34.4104953462
050-2434009,out-call,109,31.4667340837,34.41571612
050-7154138,in-call,2964,31.4530379553,34.4109460183
