phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4429622,in-call,731,31.4587049764,34.4205591967
050-7999418,out-call,86,31.4204034425,34.3680625953
050-7235138,in-call,45,31.4600135377,34.4246770258
050-2801740,in-call,3548,31.3874966726,34.3417165701
050-4955154,out-call,19,31.475472992,34.4327264816
050-1250278,in-call,73,31.442522918,34.4111515383
050-8372231,out-call,27,31.4177956393,34.3723642361
050-3770929,in-call,3270,31.4640690655,34.4291798695
050-8438334,out-call,1934,31.3954186946,34.3513540222
050-9015221,in-call,1723,31.3850478062,34.3345453806
050-2428140,in-call,105,31.4560548904,34.4048939505
050-6214157,in-call,542,31.4103042514,34.3743617148
