phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6760417,in-call,109,31.4480979116,34.3921802785
050-7566215,in-call,1854,31.4114024005,34.3785985536
050-7291903,in-call,30,31.4926202032,34.4778780591
050-9026798,in-call,1689,31.4555615497,34.4190317725
050-3881268,out-call,3287,31.4851694384,34.4331347552
050-7557058,in-call,3536,31.4436837423,34.4155154245
050-9005840,in-call,1000,31.4675901861,34.4251696304
050-2193029,in-call,78,31.4685813945,34.4315349089
050-2802786,in-call,37,31.495889744,34.4698491993
050-4866633,out-call,840,31.4769538281,34.4446444306
050-4898759,in-call,32,31.4472252157,34.4185533471
050-2597898,out-call,2933,31.4407201382,34.3880815707
