phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6979544,in-call,3209,31.4895969451,34.4407751865
050-6800022,out-call,713,31.4139139014,34.3671335731
050-1600877,out-call,145,31.4504175801,34.4267819533
050-6174740,out-call,73,31.4561954856,34.4192665603
050-7738172,out-call,2925,31.4511686152,34.4118038389
050-5159226,out-call,1915,31.4411484234,34.4131292496
050-9217345,out-call,206,31.4616095377,34.4302013809
050-9784952,out-call,3123,31.4523442424,34.4147010393
050-6970325,in-call,16,31.4068689515,34.3739209691
050-3909307,out-call,73,31.437552405,34.3851096326
050-7895111,in-call,1653,31.4694094289,34.4159234357
050-2036468,in-call,18,31.4542242134,34.4163847008
