phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7824713,in-call,2371,31.4426277634,34.413364828
050-1159239,in-call,52,31.393896672,34.3433338668
050-6386425,in-call,70,31.4152009394,34.3732247654
050-6642150,out-call,115,31.4504024551,34.4106787562
050-8995712,out-call,76,31.4720574644,34.4318496492
050-5620529,in-call,625,31.4549504306,34.4153507087
050-3545377,in-call,3537,31.4549834184,34.4127475594
050-9290893,in-call,30,31.4472144225,34.4108559679
050-7099232,in-call,1070,31.4143900044,34.3744792212
050-3574922,out-call,18,31.4618291398,34.4344809616
050-1433638,in-call,2334,31.4695977844,34.4395341711
050-7962979,out-call,862,31.435476793,34.3866330794
050-6185586,out-call,65,31.487265171,34.4463303569
050-3996920,out-call,72,31.4627065474,34.4191403779
050-1072532,out-call,81,31.4783116396,34.4608454204
