phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3009942,out-call,85,31.4708031409,34.434259672
050-2628279,in-call,21,31.4522064674,34.4161538217
050-6453354,out-call,73,31.4900344689,34.4602066217
050-6253086,out-call,32,31.4335551938,34.3866084369
050-8719129,out-call,34,31.4571681967,34.4131139939
050-8244270,in-call,2710,31.464659551,34.4322926804
050-6513133,out-call,47,31.497388001,34.4630613619
050-2765372,out-call,72,31.4851694384,34.4331347552
050-9683087,out-call,2904,31.4855133248,34.4297770863
050-1203590,in-call,2334,31.4550476705,34.4177584331
050-9673569,in-call,2128,31.4640894315,34.4194114439
050-2050492,in-call,3138,31.4695977844,34.4395341711
