phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4749555,out-call,92,31.4593452023,34.4139398433
050-4092404,out-call,2674,31.4545844605,34.4217281818
050-9423278,in-call,2783,31.4108435989,34.3871236072
050-3601572,out-call,1786,31.4308470278,34.3980367815
050-6624033,in-call,14,31.4669327658,34.4319071214
050-3080781,in-call,2109,31.4619896643,34.4394558959
050-1749797,in-call,2762,31.4360576217,34.4041661529
050-4137199,in-call,2303,31.4355041756,34.4044433971
050-3262189,out-call,93,31.4563060759,34.4158516668
050-6559037,in-call,3364,31.4650275465,34.436264348
