phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4715027,in-call,1267,31.4607580551,34.3981138467
050-5552441,in-call,66,31.4764642686,34.4331414342
050-2883976,in-call,118,31.4591127192,34.4237737067
050-9049601,out-call,3475,31.4143900044,34.3744792212
050-3104523,in-call,50,31.497388001,34.4630613619
050-2806895,out-call,1122,31.4701146058,34.4439116477
050-6826506,in-call,1509,31.4112040768,34.378604447
050-3187353,in-call,250,31.4663646035,34.4270451291
050-6845240,out-call,2128,31.4015551238,34.3467572392
050-4994688,in-call,1449,31.4123865618,34.3872424955
050-2197853,in-call,1287,31.4259073925,34.3618577604
050-7796749,out-call,2260,31.4568005036,34.4364340922
