phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1169321,out-call,2117,31.4475585857,34.4191477948
050-9506805,in-call,61,31.4660058861,34.4208219891
050-2320535,in-call,743,31.505823042,34.4552260352
050-5022706,out-call,1822,31.4386587723,34.3898553347
050-1915493,in-call,36,31.4652189441,34.4286367757
050-7729802,out-call,90,31.4543049287,34.4096340247
050-1789645,out-call,81,31.4862830332,34.4357066643
050-4400704,in-call,1802,31.4101802948,34.3687502178
050-8693694,in-call,1537,31.42895141,34.4129199158
050-8881641,in-call,13,31.4389262405,34.3843009456
050-6550785,out-call,430,31.4380983029,34.3912089625
050-5569139,in-call,93,31.4546906285,34.3972240901
050-6626804,in-call,60,31.4638946043,34.4204209835
050-3558069,in-call,1757,31.465849693,34.4373106529
