phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9597884,out-call,84,31.4550476705,34.4177584331
050-5986357,out-call,3319,31.4433994734,34.4102145336
050-3232209,in-call,85,31.4563914652,34.4193067609
050-7744258,in-call,74,31.4471346097,34.4163897751
050-7410714,in-call,964,31.4614128991,34.42412172
050-4891895,out-call,3170,31.3819018853,34.3516975237
050-9578972,in-call,3247,31.4757905443,34.4258416547
050-4292636,in-call,2078,31.4561369462,34.4104785444
050-5989271,in-call,2626,31.4636593878,34.4155529803
050-2959529,out-call,51,31.4716887319,34.4367114744
050-4123165,out-call,27,31.4036212139,34.3898814694
050-5243655,in-call,96,31.4788763129,34.4317137201
050-1870180,out-call,1787,31.4195764567,34.3626912749
050-8777994,in-call,1436,31.4508306269,34.4405132131
050-9783134,in-call,1699,31.4191146131,34.3682666644
