phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2659304,in-call,95,31.4496508978,34.4208941095
050-9119337,out-call,473,31.466811665,34.4312148307
050-2728886,in-call,3186,31.472637675,34.4369140431
050-4102592,out-call,19,31.4486007442,34.425787307
050-4712167,out-call,2524,31.4157619174,34.3693282246
050-9278697,in-call,1895,31.4821755087,34.4453231272
050-8325557,out-call,112,31.4496818327,34.4131295354
050-2561747,in-call,534,31.5146662423,34.4657898052
050-8517029,in-call,425,31.4230156708,34.3653991997
050-9931237,out-call,27,31.4424835496,34.4155205286
050-8354301,out-call,3410,31.4132093143,34.3731532704
050-4891500,out-call,57,31.4141475232,34.3665807147
050-5164180,out-call,19,31.4498547886,34.4127343853
