phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9859651,out-call,65,31.4438334837,34.4129665947
050-8290184,out-call,17,31.4614425641,34.4183004286
050-9585433,out-call,116,31.4649364291,34.4230135258
050-9499937,in-call,18,31.3965950393,34.3531658654
050-4841740,out-call,2069,31.4580957259,34.4244530085
050-6560136,out-call,103,31.4044827522,34.3789780398
050-7741380,in-call,45,31.4568610449,34.4442703806
050-4272665,in-call,97,31.4634009541,34.4193245409
050-3104702,out-call,2161,31.4469874223,34.4165641637
050-6380458,out-call,169,31.3941287499,34.348941612
050-7682432,in-call,1103,31.4435420022,34.3870628271
050-2267597,out-call,103,31.4233254422,34.3651910649
050-2928309,in-call,16,31.4676542928,34.440502051
050-7814980,in-call,111,31.4505476042,34.4210982999
