phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3341380,out-call,2892,31.4514453531,34.417291104
050-4144950,in-call,2916,31.4739720055,34.4118827883
050-4709757,in-call,115,31.4016514627,34.3424610059
050-1220675,in-call,2305,31.4657461409,34.4291721565
050-4532666,in-call,3108,31.4605736477,34.417459759
050-2400509,in-call,21,31.4587508674,34.4267716659
050-2967945,out-call,2039,31.4519789645,34.4179423792
050-8056201,out-call,101,31.4718539929,34.4227112306
050-5702215,in-call,109,31.3922637198,34.3490983934
050-7035541,out-call,38,31.4719559328,34.4394402322
050-4587540,out-call,2556,31.3949325564,34.3390069581
050-8631339,in-call,3416,31.4821516606,34.4281325144
