phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1231994,out-call,84,31.3880800486,34.338635877
050-3789144,in-call,10,31.4788414802,34.4279272339
050-7385935,out-call,1763,31.4590984559,34.4131347071
050-7531101,in-call,81,31.4788826921,34.4222524095
050-3720926,out-call,103,31.4713255983,34.4225456814
050-7380625,out-call,46,31.5123446819,34.4765196085
050-9130765,in-call,100,31.411363375,34.3789157197
050-3822478,in-call,2854,31.3906685064,34.3358486865
050-8307919,in-call,2852,31.4629763374,34.4345974942
050-1240156,out-call,2813,31.4583345168,34.4144751743
050-5664354,in-call,2426,31.4024813161,34.3778386152
050-3513060,in-call,1101,31.5002027971,34.4590424933
