phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7055799,out-call,1094,31.4895518764,34.4439702849
050-9487002,out-call,92,31.3810729087,34.3431676622
050-1310184,in-call,29,31.4731561571,34.4387049807
050-3034817,in-call,3569,31.4480555603,34.4104841916
050-1895847,in-call,173,31.4374441067,34.4172748447
050-5238627,in-call,2704,31.4558231428,34.4087345933
050-6424250,out-call,2607,31.4370623027,34.4162561608
050-7092952,out-call,42,31.3941287499,34.348941612
050-7145715,in-call,114,31.4657179928,34.4315448753
050-1471887,out-call,1599,31.4749905555,34.4352591768
