phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7020031,out-call,1031,31.4483152578,34.4113077174
050-6553305,out-call,2044,31.4429174506,34.4120830912
050-3053925,out-call,56,31.4749426633,34.4466698838
050-8468774,out-call,715,31.398197516,34.3381763635
050-7421925,out-call,10,31.4515739518,34.4147517988
050-8306265,in-call,165,31.4846164287,34.4344631438
050-1240659,in-call,1345,31.4679143696,34.4312024077
050-4977053,in-call,36,31.4582764608,34.4281137521
050-8144438,out-call,49,31.4504578171,34.4232805659
050-8300261,out-call,523,31.4551068963,34.4087898552
050-6985244,out-call,82,31.476989227,34.4484730598
050-4523367,in-call,2939,31.4649490171,34.4184875181
