phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2328134,in-call,115,31.414524162,34.3671889439
050-2474046,out-call,1718,31.4038315423,34.3656125619
050-5871483,in-call,89,31.4584027127,34.4212914255
050-1055005,out-call,3234,31.4650406548,34.4203910097
050-2690789,in-call,109,31.4829464197,34.4522446156
050-6265946,out-call,127,31.4854447546,34.4373456791
050-4325378,out-call,103,31.4619741224,34.4136218748
050-4872254,out-call,271,31.4518802193,34.4193164251
050-9292996,in-call,1297,31.4469874223,34.4165641637
050-5545253,out-call,62,31.4527952762,34.4077494173
