phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7695771,out-call,1728,31.4522895226,34.4207387862
050-1726652,out-call,14,31.4467924727,34.413096221
050-5857975,in-call,56,31.4491291559,34.4104953462
050-3286993,in-call,2892,31.4639486619,34.422119097
050-2952934,in-call,922,31.4417579688,34.3917201404
050-7413990,out-call,80,31.3896478709,34.3518776287
050-8109798,out-call,33,31.4916326376,34.4634177355
050-3339817,out-call,1882,31.4833230677,34.4324186827
050-7523882,out-call,1238,31.4572956573,34.4151851666
050-1547990,in-call,34,31.408966348,34.3714203459
050-6932946,in-call,2127,31.4658189887,34.4299392234
050-9339889,in-call,354,31.432418761,34.3859132868
