phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8848820,out-call,947,31.4044827522,34.3789780398
050-6156331,out-call,113,31.448983642,34.4029719548
050-5988082,in-call,1335,31.4475585857,34.4191477948
050-1765386,in-call,85,31.4474745377,34.3760036859
050-8899449,out-call,81,31.4011481975,34.3698464863
050-3367578,out-call,2249,31.4535564111,34.4247536833
050-9443090,in-call,2682,31.4587070371,34.4003601471
050-2649930,out-call,1156,31.4419392949,34.4178041627
050-5456401,out-call,100,31.4230092653,34.3855324685
050-4103401,out-call,1402,31.4349547742,34.4052518018
050-8343847,out-call,1282,31.4465534955,34.4107081537
050-1411101,in-call,3378,31.4474006424,34.3788496427
