phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1873946,in-call,1717,31.4837681134,34.4475407039
050-3941352,out-call,233,31.4757905443,34.4258416547
050-3101643,out-call,1326,31.4693842949,34.4263893178
050-2351811,out-call,938,31.4086809828,34.3825201388
050-5049484,out-call,99,31.4550030899,34.4112647113
050-4020324,in-call,47,31.4134374883,34.3705102558
050-8778279,out-call,12,31.4596019535,34.4161768185
050-1018708,out-call,2691,31.5100233776,34.4680456801
050-9645924,out-call,28,31.4512593449,34.4219123984
050-4787802,out-call,3032,31.4620033408,34.4146834776
050-9259455,in-call,56,31.4530379553,34.4109460183
050-5880521,in-call,1985,31.4411484234,34.4131292496
050-6613303,out-call,587,31.4529557246,34.419748969
050-3135918,out-call,3123,31.452110462,34.4140305824
050-8585007,in-call,40,31.4570740793,34.4219088447
