phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1622677,out-call,3108,31.4473680694,34.4045669224
050-2777393,out-call,2481,31.4588886679,34.4209603397
050-3458932,out-call,88,31.4656423795,34.4388863108
050-7964794,in-call,2885,31.4686375645,34.4374654963
050-4264552,out-call,2392,31.450130072,34.4157747359
050-1119707,in-call,3483,31.4241231957,34.3823583433
050-6198281,in-call,13,31.4595630098,34.4121301989
050-4652240,in-call,1308,31.3868115122,34.3397560616
050-2501204,in-call,1974,31.4511113213,34.4327574836
050-3494640,in-call,96,31.4275951377,34.393872244
050-2853865,out-call,116,31.458120942,34.4241992273
050-6429454,in-call,1266,31.4584013135,34.4202521341
