phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2159282,in-call,578,31.4426277634,34.413364828
050-5816443,out-call,27,31.4720821603,34.4374686372
050-4811205,out-call,45,31.4593869583,34.4167808802
050-2304235,out-call,1591,31.4520363095,34.4222165342
050-9666789,in-call,46,31.4517790045,34.4129160202
050-8277699,out-call,87,31.4127765418,34.372936411
050-2380914,in-call,117,31.3856095577,34.3523626498
050-8705554,in-call,18,31.403288522,34.3680427228
050-8647729,in-call,82,31.4554107069,34.4142565368
050-3347175,in-call,733,31.4562207311,34.413409462
050-2427166,out-call,116,31.4966489898,34.4681229156
