phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6610290,out-call,1100,31.4448391119,34.4150017478
050-2922512,out-call,70,31.4426277634,34.413364828
050-9897516,out-call,52,31.4443278142,34.411670786
050-1132125,in-call,2440,31.41182839,34.3758399404
050-6376432,in-call,3119,31.476676415,34.4276678596
050-5812510,in-call,2577,31.4520045705,34.4165160076
050-4556845,out-call,2352,31.496841045,34.4644154139
050-4028207,out-call,1031,31.4552359202,34.4218806229
050-8826700,in-call,55,31.4440611029,34.4127734517
050-1189694,in-call,61,31.4653847904,34.4251924419
050-7621495,out-call,82,31.3794482425,34.3338682211
