phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7861157,out-call,2306,31.4622643316,34.4310144638
050-6854261,in-call,2862,31.4953126763,34.4454975139
050-9351660,out-call,71,31.4377221522,34.3862446671
050-8226030,out-call,745,31.4751188549,34.42465327
050-1658963,in-call,54,31.4408456462,34.4146426852
050-4412857,out-call,1508,31.4640685396,34.4219469919
050-1504340,out-call,118,31.4612318809,34.4215846491
050-1936051,in-call,2051,31.4860172913,34.4586801202
050-9422636,out-call,59,31.4122680793,34.3758885195
050-8619541,out-call,1356,31.4656641249,34.4253946399
