phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1331075,in-call,104,31.4746467002,34.4290587214
050-7429988,in-call,2669,31.460732042,34.4134270113
050-7292892,in-call,660,31.4613332504,34.4395100528
050-6840171,out-call,2437,31.40526122,34.3736743591
050-8544989,out-call,1059,31.4743509373,34.4375978216
050-8154493,in-call,1955,31.4569768974,34.4087521158
050-8605175,in-call,31,31.4537053039,34.4340970999
050-5732175,out-call,55,31.4408529403,34.4198967742
050-3578077,out-call,64,31.4527641951,34.4151095221
050-4734253,out-call,1010,31.4477284919,34.4105705491
050-2107033,in-call,2699,31.4070229088,34.3673389136
050-9042674,in-call,1889,31.4558430817,34.4153959378
050-4518931,in-call,1006,31.4572153619,34.4178851975
050-5244194,out-call,196,31.4582032331,34.4219201809
050-7989428,out-call,170,31.5087777831,34.462561031
