phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2225124,in-call,109,31.4640068327,34.4330935217
050-7987498,in-call,80,31.44506215,34.3885519283
050-8950114,in-call,64,31.4613688184,34.433344736
050-7776550,in-call,3257,31.4605957338,34.4184219052
050-3558662,in-call,3079,31.4622267086,34.4218161506
050-6903868,in-call,79,31.3765369377,34.3338884187
050-9769626,out-call,78,31.4407856023,34.4120529402
050-4883423,out-call,2898,31.4990956607,34.4711011725
050-9969645,in-call,107,31.4647254763,34.428789071
050-8433095,in-call,43,31.4665534761,34.4374424455
050-2523511,out-call,3021,31.4579749736,34.4218149338
