phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3536628,in-call,893,31.495242648,34.4551129446
050-2249336,out-call,116,31.4596330148,34.4216669942
050-6502711,out-call,49,31.4470854489,34.4110997095
050-8143923,out-call,680,31.4532572839,34.421373547
050-6347292,out-call,49,31.4153757213,34.3716241802
050-4850242,in-call,66,31.3844216514,34.3437587926
050-2455625,out-call,96,31.4524980033,34.4181580358
050-1784980,out-call,2435,31.4511686152,34.4118038389
050-1838438,in-call,12,31.4697052605,34.4191954118
050-9103684,in-call,1308,31.4527952762,34.4077494173
050-8720674,out-call,957,31.4387735212,34.3852259875
