phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6654360,out-call,27,31.4110004381,34.3753764133
050-1298797,in-call,1055,31.4601634808,34.4091746294
050-5172175,in-call,524,31.4617527908,34.4383458453
050-4003568,out-call,954,31.4734694909,34.4438558146
050-9211632,in-call,59,31.4527952762,34.4077494173
050-5627806,in-call,1728,31.4570836734,34.4285101734
050-1805404,out-call,52,31.4620190646,34.418116166
050-8643698,in-call,57,31.4807909366,34.4316673012
050-6436566,in-call,1047,31.4135971145,34.372799029
050-9745260,in-call,724,31.4140459961,34.3900482452
050-1266270,in-call,34,31.4591302047,34.4200023743
050-7311332,in-call,3437,31.4690800257,34.4300803229
050-9630773,in-call,44,31.4553550454,34.4341225876
050-9883814,in-call,1768,31.5146662423,34.4657898052
050-9392715,in-call,83,31.4166515881,34.3990724059
