phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4121900,out-call,3307,31.4429174506,34.4120830912
050-5995965,in-call,31,31.4589300877,34.413355973
050-9896184,out-call,42,31.4658189887,34.4299392234
050-5844068,in-call,2114,31.4727045278,34.4365398724
050-6876370,in-call,93,31.45930629,34.412353422
050-6469838,in-call,100,31.4768588393,34.4313785936
050-9002748,out-call,46,31.4670086227,34.4046089922
050-2548003,in-call,98,31.3899295316,34.3465831744
050-3080116,out-call,3045,31.4033539522,34.3653057087
050-6152266,in-call,66,31.4591148274,34.4077411583
