phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6225816,out-call,2838,31.4038859066,34.3662881844
050-4702092,out-call,890,31.4521090598,34.3935000358
050-2109538,out-call,1750,31.495713682,34.4590305082
050-9318876,in-call,1779,31.4484032449,34.4253436255
050-7900930,out-call,17,31.4134313155,34.3709256452
050-2386072,out-call,2247,31.3954186946,34.3513540222
050-2122857,in-call,116,31.4862858865,34.4550064421
050-9304434,out-call,18,31.4581827514,34.4224292784
050-6483358,out-call,173,31.391235089,34.3516224098
050-1984820,out-call,2000,31.4899996173,34.4524706678
050-8283954,in-call,350,31.4608420296,34.4125979292
050-8965780,out-call,3345,31.4617527908,34.4383458453
