phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2638184,in-call,70,31.4479347719,34.4184366883
050-7251550,out-call,81,31.4591127192,34.4237737067
050-6308145,out-call,2829,31.4737025537,34.4214661453
050-8039002,out-call,48,31.395200813,34.3643204396
050-6934154,out-call,3348,31.469516677,34.4357324876
050-5662997,out-call,81,31.4816653014,34.4247156148
050-7842891,in-call,38,31.474503229,34.4377767207
050-4762849,out-call,2585,31.4108420045,34.3599793835
050-7192515,in-call,2323,31.4990993168,34.4508257177
050-7126893,in-call,308,31.4439440317,34.3764844422
050-6779025,in-call,3473,31.4471758346,34.4027647069
050-3109213,out-call,118,31.4533266997,34.4138624076
