phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3986850,in-call,29,31.452110462,34.4140305824
050-7695434,out-call,63,31.4497656325,34.429607285
050-2751310,in-call,2584,31.4136725211,34.3974603261
050-3944886,out-call,113,31.3933863219,34.3425110257
050-7980834,in-call,740,31.4374441067,34.4172748447
050-4682276,in-call,2267,31.4852800398,34.4519195986
050-2965152,out-call,68,31.483967289,34.4275863286
050-6029560,in-call,91,31.3750024447,34.3325536011
050-2180808,out-call,3565,31.4795574995,34.4389983994
050-8823044,in-call,52,31.468322745,34.4249916321
050-8446156,in-call,2499,31.493782536,34.467954757
050-9138510,out-call,355,31.4534766023,34.4144184593
050-8499113,in-call,2226,31.5149249794,34.4802158328
