phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1872771,out-call,39,31.4439182865,34.421721717
050-9057242,in-call,1288,31.4623187353,34.4015814418
050-8444487,out-call,110,31.4585832349,34.4191163817
050-6465744,out-call,1523,31.4107007291,34.366487695
050-4267040,out-call,16,31.4569666754,34.4185882134
050-7944442,out-call,1003,31.4533266997,34.4138624076
050-2199422,out-call,34,31.4846164287,34.4344631438
050-3616900,out-call,905,31.4533939085,34.4155028587
050-8199646,in-call,42,31.4493345433,34.415891581
050-1710560,out-call,1889,31.4235726562,34.4092370484
050-3852907,out-call,117,31.4069665646,34.3864137299
050-9843004,out-call,3547,31.4715560822,34.4428665077
050-9677317,in-call,1033,31.4741628531,34.4604923804
