phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3998691,in-call,302,31.4563914652,34.4193067609
050-9716409,in-call,1946,31.4867296523,34.4515103921
050-3600925,in-call,39,31.4900344689,34.4602066217
050-6731970,in-call,18,31.4395414197,34.3889116652
050-8613618,in-call,1773,31.4573299433,34.4226910154
050-5656271,in-call,11,31.4620382289,34.4222745322
050-9504478,in-call,3046,31.5019068612,34.4738404159
050-8585065,out-call,85,31.4097232851,34.3710851573
050-1132158,out-call,2286,31.4839692301,34.4470652742
050-3069868,out-call,306,31.441424977,34.3915680729
050-4834274,out-call,33,31.4899996173,34.4524706678
050-8941883,out-call,57,31.4751052489,34.435411717
