phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2913934,out-call,2720,31.4579559461,34.4172412846
050-3441477,out-call,3440,31.4848613931,34.4573822707
050-6666643,in-call,3556,31.4153321172,34.389527905
050-6967572,out-call,69,31.442522918,34.4111515383
050-6571473,out-call,68,31.4438602822,34.4132835242
050-3224784,out-call,1033,31.4950371795,34.4489746383
050-3086509,in-call,25,31.4727045278,34.4365398724
050-9379538,out-call,16,31.4303726634,34.3568874419
050-3168132,in-call,83,31.4549275034,34.3853803945
050-8080309,out-call,67,31.3868115122,34.3397560616
050-6173788,in-call,2267,31.4631025246,34.4278868037
050-4344420,in-call,2183,31.4639019912,34.4276644218
050-1710084,out-call,1507,31.3650861948,34.3234230455
050-5582876,out-call,35,31.4128307465,34.3654134916
