phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5853528,out-call,103,31.4346195124,34.3987335588
050-1787025,out-call,45,31.4571681967,34.4131139939
050-8306597,in-call,3051,31.4680566906,34.4417004658
050-8577164,out-call,1727,31.4805725636,34.4397531475
050-3155034,out-call,71,31.404394757,34.3674562261
050-4682531,in-call,1138,31.4534134607,34.4235652424
050-5125951,out-call,43,31.4640894315,34.4194114439
050-9411346,out-call,3180,31.4033539522,34.3653057087
050-7416733,in-call,63,31.3778497567,34.3341065569
050-4278244,out-call,2541,31.4672664483,34.437167193
050-5243309,out-call,81,31.4645792887,34.4345439407
