phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9578261,in-call,2977,31.4492923934,34.3887377921
050-8460937,in-call,797,31.4865004475,34.4694174275
050-9705522,in-call,88,31.4103042514,34.3743617148
050-4188594,in-call,2720,31.4597491089,34.4199937387
050-3992784,out-call,2357,31.4095771413,34.3715193134
050-6427262,in-call,3147,31.4854372292,34.4506060502
050-8293733,in-call,2597,31.4033539522,34.3653057087
050-2716424,in-call,60,31.4701321943,34.4199308947
050-4469319,out-call,2524,31.4687076199,34.4332575809
050-2900357,in-call,27,31.4829601287,34.4622451087
