phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1531077,in-call,2846,31.4094324595,34.3767508163
050-8005755,out-call,1403,31.4885856577,34.4488158337
050-5925539,in-call,73,31.4411484234,34.4131292496
050-6108009,in-call,112,31.4073077676,34.389272375
050-8298469,out-call,439,31.4581827514,34.4224292784
050-6077266,in-call,62,31.4421495254,34.4195636994
050-4220381,out-call,2553,31.4656383869,34.4456726482
050-8343671,out-call,3543,31.4670342737,34.4356202174
050-1168618,in-call,3030,31.4425472207,34.3882678088
050-4487017,in-call,288,31.4601009473,34.4252745002
050-4177278,out-call,3321,31.4191146131,34.3682666644
050-6482706,out-call,58,31.4595630098,34.4121301989
050-1898638,out-call,27,31.3925437606,34.3470697368
050-2452164,in-call,82,31.4865004475,34.4694174275
050-3107180,out-call,41,31.3734879126,34.3416069856
