phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6360673,in-call,92,31.5009499318,34.4634112981
050-6348466,in-call,70,31.4451216556,34.3902476214
050-5227149,out-call,96,31.4726968821,34.4286168312
050-6957823,in-call,2023,31.4767130625,34.4354140029
050-9228442,out-call,2096,31.4598650028,34.4203765459
050-9015975,out-call,2718,31.4670827559,34.4180314067
050-2092503,out-call,88,31.4937018125,34.4566036889
050-4349115,in-call,73,31.4672664483,34.437167193
050-2668777,in-call,47,31.4581827514,34.4224292784
050-5627029,in-call,115,31.4380717692,34.3844082356
050-5859758,in-call,3549,31.4698077973,34.4295985951
