phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2866713,out-call,2761,31.479610827,34.4578113856
050-6314909,in-call,85,31.4661814809,34.4349723806
050-7043181,out-call,55,31.4707072749,34.4360829169
050-5537648,out-call,1265,31.4949724699,34.4437936004
050-5718200,in-call,50,31.4658189887,34.4299392234
050-8579938,out-call,66,31.4710399649,34.4295524546
050-3462567,in-call,18,31.4761417939,34.4366461176
050-5976237,in-call,81,31.4562257299,34.407485409
050-2027921,in-call,102,31.4486403967,34.3919537181
050-6805880,in-call,1251,31.3951061061,34.353593497
