phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8854159,in-call,737,31.4738178998,34.4314487525
050-3617917,out-call,1374,31.4689525064,34.4227713386
050-4850241,out-call,2035,31.4449310116,34.4107775652
050-3318670,out-call,2266,31.404524697,34.3661350194
050-8348587,out-call,2377,31.4720821603,34.4374686372
050-5232908,in-call,2725,31.4700545459,34.4240119297
050-1352675,in-call,2652,31.4598570563,34.40503221
050-5681837,out-call,475,31.4484030138,34.4206621737
050-9949589,out-call,2403,31.4148757314,34.3658454271
050-6189053,out-call,3251,31.4851809774,34.4354380202
050-7742474,in-call,112,31.4636593878,34.4155529803
050-5106467,out-call,3061,31.4809963175,34.4636590609
050-3621815,out-call,23,31.5123446819,34.4765196085
050-2667792,out-call,74,31.4514453531,34.417291104
