phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8037507,in-call,75,31.4534819976,34.4085029225
050-2186646,out-call,905,31.4470298881,34.4237580242
050-6292428,out-call,69,31.4519564724,34.4077406447
050-8642254,in-call,66,31.4488706999,34.4141870567
050-9443570,out-call,1135,31.4439861958,34.3868665845
050-1931532,in-call,2193,31.4025956799,34.3482024729
050-6370935,in-call,12,31.4483152578,34.4113077174
050-9200837,in-call,3415,31.4806767148,34.4408022479
050-5930358,out-call,3599,31.4697875356,34.4194078802
050-6083697,out-call,2237,31.3934904682,34.3506200066
050-5840414,in-call,3148,31.4654048994,34.4262872371
050-1023611,out-call,19,31.4699261037,34.4185644006
050-5872232,in-call,2084,31.4592709204,34.4204994164
050-3431682,out-call,2431,31.4538688432,34.413819924
