phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4703370,out-call,54,31.4162740981,34.3696218053
050-7990165,in-call,1795,31.4110004381,34.3753764133
050-7430963,out-call,25,31.4823665581,34.4681855096
050-9252929,out-call,16,31.4695569633,34.4383782151
050-4133546,out-call,2221,31.4468428402,34.4127693843
050-8432749,out-call,67,31.4671784315,34.4293189205
050-8529144,in-call,1775,31.5012340366,34.4723446517
050-1831449,in-call,1283,31.4755260091,34.4422657864
050-2125694,in-call,2797,31.3906410922,34.3520124945
050-1869653,out-call,1634,31.4530379553,34.4109460183
050-3930424,out-call,77,31.4527641951,34.4151095221
