phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3389710,in-call,1813,31.4624619274,34.4191628555
050-9302736,in-call,63,31.4720565134,34.4253308709
050-6231462,in-call,22,31.4754466607,34.4429383961
050-5304035,out-call,39,31.4551110924,34.4164117969
050-4028428,out-call,38,31.4568303869,34.4289387334
050-2705436,out-call,22,31.4502529621,34.4127684209
050-8863601,out-call,33,31.4499669697,34.4217723024
050-5740659,in-call,2994,31.4514775244,34.4124337127
050-9903682,out-call,111,31.4438602822,34.4132835242
050-5492081,out-call,60,31.4075398817,34.384961288
050-9459932,out-call,310,31.444584685,34.3909052999
050-7401133,in-call,2838,31.411766339,34.3673622781
050-2539418,out-call,1974,31.4387735212,34.3852259875
050-8229962,out-call,1705,31.4818755049,34.4380888319
