phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8650198,in-call,3437,31.4603776297,34.4202854527
050-4599827,in-call,65,31.4606581135,34.4294726209
050-8672772,out-call,1205,31.4571398718,34.3873794017
050-2757851,out-call,1382,31.4544885598,34.4104676694
050-6645677,out-call,106,31.4602523022,34.4240151158
050-1995509,in-call,88,31.4448391119,34.4150017478
050-9635257,in-call,2177,31.4713742553,34.4166533208
050-7954714,out-call,102,31.4098649553,34.3770623682
050-6699326,in-call,67,31.4459724626,34.4172132266
050-7588527,in-call,2431,31.4163135558,34.3718352047
050-7510236,in-call,2143,31.4497689549,34.4190069498
050-7417911,out-call,87,31.437978779,34.4137717434
050-8008817,in-call,97,31.4452037317,34.4194059115
