phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2723152,in-call,41,31.4351435636,34.4128891933
050-3196100,in-call,65,31.4075398817,34.384961288
050-5812150,in-call,1082,31.4650176588,34.4349114112
050-8686425,out-call,1615,31.4562113853,34.4093466619
050-7428933,in-call,854,31.4119049065,34.3693588016
050-9423432,out-call,87,31.4549504306,34.4153507087
050-1369948,in-call,69,31.4088706292,34.3745727868
050-5018432,in-call,71,31.502870731,34.4619702228
050-8434081,out-call,77,31.4221121077,34.3676665567
050-6941237,out-call,524,31.3989516507,34.3490906554
050-3654727,out-call,120,31.4555313959,34.4138723505
