phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9151408,in-call,85,31.4646345859,34.4301524635
050-7470592,in-call,1667,31.4037445424,34.3691321131
050-2657938,in-call,32,31.4785600102,34.4446776662
050-4935603,out-call,2439,31.4393868799,34.3872503242
050-7207061,out-call,80,31.4545844605,34.4217281818
050-2950912,out-call,80,31.4691723477,34.4159419289
050-6684643,in-call,1603,31.4654850697,34.4317974875
050-3179740,out-call,3146,31.4718067101,34.4185997054
050-6178187,in-call,14,31.4454346133,34.4103558941
050-2180483,in-call,1882,31.4214708161,34.359967176
