phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4664718,out-call,963,31.4659320974,34.4317895356
050-3031618,out-call,3033,31.4611392716,34.4234805793
050-5464170,out-call,1220,31.411363375,34.3789157197
050-2057867,in-call,362,31.46296571,34.4083291779
050-5924262,in-call,1090,31.3963059824,34.3452942379
050-7297102,in-call,60,31.4517481932,34.4104507517
050-2564472,in-call,920,31.4929207075,34.4483346972
050-1746704,out-call,1611,31.4449310116,34.4107775652
050-7631541,out-call,1885,31.4343562938,34.3863252806
050-6988190,in-call,86,31.4697052605,34.4191954118
050-6477766,out-call,885,31.4368080581,34.413196424
050-4970100,in-call,2900,31.4844636922,34.4395016056
