phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5312874,out-call,63,31.3973134795,34.3426901099
050-3307496,in-call,2982,31.4069665646,34.3864137299
050-3771436,out-call,965,31.3882155035,34.3532024544
050-4631080,out-call,23,31.4805270131,34.4195711811
050-2275250,in-call,1939,31.4064311039,34.3713270253
050-5211299,in-call,1997,31.4608715443,34.4159737171
050-4079898,in-call,2519,31.3988934495,34.3739620372
050-5816086,in-call,1159,31.3879017155,34.3442635243
050-8723508,in-call,52,31.5042212826,34.4555297076
050-5799966,out-call,93,31.4532152816,34.4087487838
050-8419089,out-call,1327,31.4537867155,34.4299099438
050-2458401,out-call,3002,31.4531281335,34.4173018796
050-5820585,in-call,86,31.3922264254,34.3440613795
050-5158346,in-call,112,31.4699261037,34.4185644006
