phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9102530,out-call,84,31.4783843338,34.4283116858
050-7311405,out-call,26,31.4718381075,34.4301420025
050-4571869,in-call,51,31.4750361642,34.4347452613
050-2986825,in-call,42,31.4540595224,34.4138971413
050-1038399,in-call,64,31.3905176367,34.3236890761
050-1375995,in-call,2015,31.4623187353,34.4015814418
050-5958948,out-call,102,31.4591016958,34.4133195422
050-4092960,in-call,79,31.4564485984,34.3900531874
050-7662224,out-call,1380,31.4634009541,34.4193245409
050-7862901,out-call,403,31.4508415391,34.4127654181
050-1104347,out-call,3390,31.446366695,34.4230304086
050-7030087,in-call,91,31.3910807229,34.3518989083
050-1282848,out-call,3081,31.4608205952,34.4319889753
