phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6107226,in-call,109,31.3865311874,34.325871127
050-8912466,out-call,77,31.4483097131,34.4223316496
050-5354687,out-call,1826,31.4114357312,34.3701679587
050-4975633,in-call,2051,31.4411484234,34.4131292496
050-9350220,out-call,79,31.4855133248,34.4297770863
050-5556827,out-call,670,31.4681438368,34.4358442864
050-6321814,in-call,2892,31.4070059439,34.3703669309
050-6516972,out-call,1553,31.4059247989,34.3677141696
050-6424097,in-call,1263,31.417615512,34.3728814151
050-4048364,out-call,94,31.3835849602,34.3428341635
