phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1744599,in-call,2885,31.4736369032,34.4231865054
050-6391509,in-call,714,31.4653794475,34.4206025043
050-4878499,in-call,116,31.4562207311,34.413409462
050-3970051,out-call,2857,31.4430824317,34.41087444
050-1566962,in-call,91,31.47302333,34.44993184
050-5424108,in-call,110,31.4100600797,34.3674265126
050-3747790,out-call,2083,31.4443278142,34.411670786
050-1583961,in-call,11,31.4740235596,34.4327565465
050-2365225,out-call,2010,31.4374035238,34.4310437595
050-7943248,out-call,26,31.500295081,34.4519686026
050-2966829,out-call,18,31.4168622987,34.364465932
