phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8463462,in-call,17,31.4685024504,34.4203116071
050-9064571,out-call,3286,31.4486403967,34.3919537181
050-6277553,in-call,801,31.466920661,34.4089776019
050-5355969,out-call,63,31.4499112278,34.4200242813
050-2017849,out-call,675,31.4336366244,34.3852032395
050-1141459,out-call,2808,31.4574079093,34.4080405318
050-1684175,out-call,2770,31.4761417939,34.4366461176
050-5680310,out-call,25,31.4761328323,34.4360624788
050-5769760,in-call,82,31.4773771946,34.437226227
050-4812328,in-call,1643,31.473371713,34.4477017563
050-7205085,out-call,557,31.498426332,34.4562950176
050-7493229,in-call,56,31.4736380577,34.4429667223
