phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1428532,in-call,11,31.4556707998,34.4135781232
050-5767020,in-call,64,31.4640690655,34.4291798695
050-9677574,in-call,45,31.4433416926,34.4122325316
050-6662472,in-call,109,31.4926202032,34.4778780591
050-5488587,out-call,109,31.4743705801,34.4301454824
050-3330930,in-call,2326,31.4613688184,34.433344736
050-6965621,in-call,39,31.4643247165,34.4285448645
050-9925398,out-call,45,31.4517790045,34.4129160202
050-9422086,in-call,79,31.462768864,34.4220599722
050-8126814,in-call,56,31.4670003414,34.4339450829
050-5009088,out-call,491,31.4507692541,34.4299284125
050-7227888,out-call,86,31.4726261904,34.4280875368
050-7320905,in-call,2264,31.4588886679,34.4209603397
